"Name","Round","GPU Type","GPU Count","GitHub","Commit","Description","Hostname","End Time","Updated","Job Type","ID","Group","State","Notes","User","Tags","Created","Runtime","Sweep","adversarial_args.attack_env.attack","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","aggregator_args.sentinel_loss_threshold","aggregator_args.sentinelglobal_active_round","attack_env.attack","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","Test/ASR-backdoor","Test/ASR-targeted","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Train/Accuracy","Train/F1Score","Train/Loss","Train/Precision","Train/Recall","TrainEpoch/Accuracy","TrainEpoch/F1Score","TrainEpoch/Precision","TrainEpoch/Recall","Validation/Accuracy","Validation/F1Score","Validation/Loss","Validation/Precision","Validation/Recall","ValidationEpoch/Accuracy","ValidationEpoch/F1Score","ValidationEpoch/Precision","ValidationEpoch/Recall"
"participant_0","10","NVIDIA GeForce RTX 3080","2","","","","5694111b276b","2023-07-14T14:19:33.000Z","2023-07-14T18:13:46.000Z","","jbdztadg","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N10-S100_R0_salt_20230714_161111","finished","-","janousy","","2023-07-14T14:12:21.000Z","432","","Label Flipping","salt","10","0","100","true","No Attack","true","salt","10","0","0","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","10","0","100","true","CIFAR10","true","simplemobilenet","192.168.50.2:46510","0.04157782515991471","0.0198019801980198","0.7404031157493591","0.72040855884552","0.6607851982116699","0.7504172921180725","0.7404031157493591","0.7625325918197632","0.7611076831817627","0.7661840915679932","0.7625325918197632","0.6083333492279053","0.6252014636993408","0.6901720762252808","0.6595238447189331","0.6083333492279053","0.7510144710540771","0.7498984336853027","0.7492499947547913","0.7510144710540771","0.7325872778892517","0.6893053650856018","0.7733481526374817","0.7099365592002869","0.7325872778892517","0.7359736561775208","0.7262950539588928","0.731655478477478","0.7359736561775208"
"participant_2","10","NVIDIA GeForce RTX 3080","2","","","","aa6097d22564","2023-07-14T14:19:40.000Z","2023-07-14T18:13:46.000Z","","tk6cm6nn","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N10-S100_R0_salt_20230714_161111","finished","-","janousy","","2023-07-14T14:11:25.000Z","495","","Label Flipping","salt","10","0","100","true","No Attack","true","salt","10","0","0","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","10","0","100","true","CIFAR10","true","simplemobilenet","192.168.50.4:46512","0.04680851063829787","0.010416666666666666","0.7415233850479126","0.7144009470939636","0.7209418416023254","0.7432142496109009","0.7415233850479126","0.7527143955230713","0.7512020468711853","0.7564661502838135","0.7527143955230713","0.7050000429153442","0.6574891805648804","0.6922407746315002","0.6583333611488342","0.7050000429153442","0.7470782399177551","0.7459920048713684","0.745557427406311","0.7470782399177551","0.6765000820159912","0.6543028354644775","0.8356589078903198","0.7067090272903442","0.6765000820159912","0.7028515934944153","0.7022483348846436","0.7261825799942017","0.7028515934944153"
"participant_6","10","NVIDIA GeForce RTX 3080","2","","","","7cf36226162a","2023-07-14T14:19:39.000Z","2023-07-14T18:13:46.000Z","","oldlcfx2","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N10-S100_R0_salt_20230714_161111","finished","-","janousy","","2023-07-14T14:11:24.000Z","495","","Label Flipping","salt","10","0","100","true","No Attack","true","salt","10","0","0","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","10","0","100","true","CIFAR10","true","simplemobilenet","192.168.50.8:46516","0.029442691903259727","0.010416666666666666","0.727361798286438","0.7061665058135986","0.6803762912750244","0.7454518675804138","0.727361798286438","0.7559427618980408","0.7524040341377258","0.7576942443847656","0.7559427618980408","0.7750000953674316","0.8041558265686035","0.7608678936958313","0.8550000190734863","0.7750000953674316","0.7510581612586975","0.7503551244735718","0.7498651742935181","0.7510581612586975","0.6438413262367249","0.6123453974723816","0.9531919956207277","0.6588810086250305","0.6438413262367249","0.6921654939651489","0.6818403005599976","0.7098631262779236","0.6921654939651489"
"participant_4","10","NVIDIA GeForce RTX 3080","2","","","","18fba4f7c24f","2023-07-14T14:19:39.000Z","2023-07-14T18:13:46.000Z","","04beg9ja","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N10-S100_R0_salt_20230714_161111","finished","-","janousy","","2023-07-14T14:11:24.000Z","495","","Label Flipping","salt","10","0","100","true","No Attack","true","salt","10","0","0","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","10","0","100","true","CIFAR10","true","simplemobilenet","192.168.50.6:46514","0.023255813953488372","0.03773584905660377","0.7746927738189697","0.7434084415435791","0.6586077809333801","0.7746389508247375","0.7746927738189697","0.7776365280151367","0.7738373875617981","0.7762261629104614","0.7776365280151367","0.6833333373069763","0.661212146282196","0.5475202202796936","0.6633332967758179","0.6833333373069763","0.7507390379905701","0.7501938939094543","0.7501841187477112","0.7507390379905701","0.6778333783149719","0.6476595401763916","0.800632655620575","0.679253876209259","0.6778333783149719","0.7126338481903076","0.7122030854225159","0.7227716445922852","0.7126338481903076"
"participant_3","10","NVIDIA GeForce RTX 3080","2","","","","dfbcadb7b33c","2023-07-14T14:19:38.000Z","2023-07-14T18:13:47.000Z","","ylra15cj","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N10-S100_R0_salt_20230714_161111","finished","-","janousy","","2023-07-14T14:11:23.000Z","495","","Label Flipping","salt","10","0","100","true","No Attack","true","salt","10","0","0","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","10","0","100","true","CIFAR10","true","simplemobilenet","192.168.50.5:46513","0.04140127388535032","0.0425531914893617","0.7365694642066956","0.714880108833313","0.7085769176483154","0.7486866116523743","0.7365694642066956","0.7613570690155029","0.7609100341796875","0.7625299692153931","0.7613570690155029","0.6333333253860474","0.622539758682251","0.8510036468505859","0.6399999856948853","0.6333333253860474","0.7510261535644531","0.7506186962127686","0.7504332661628723","0.7510261535644531","0.6745157837867737","0.6519531607627869","0.8546552062034607","0.6829655766487122","0.6745157837867737","0.6990568041801453","0.6990334391593933","0.7204679846763611","0.6990568041801453"
"participant_7","10","NVIDIA GeForce RTX 3080","2","","","","1965f5bec7fc","2023-07-14T14:19:39.000Z","2023-07-14T18:13:46.000Z","","wzbvj12k","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N10-S100_R0_salt_20230714_161111","finished","-","janousy","","2023-07-14T14:11:23.000Z","496","","Label Flipping","salt","10","0","100","true","Label Flipping","true","salt","10","0","1","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","10","0","100","true","CIFAR10","true","simplemobilenet","192.168.50.9:46517","0.011398963730569948","0.019417475728155335","0.738531768321991","0.69387286901474","0.7270839214324951","0.7201434373855591","0.738531768321991","0.7504443526268005","0.7418702244758606","0.7545642852783203","0.7504443526268005","0.7221428751945496","0.6461905241012573","0.7784631848335266","0.6516666412353516","0.7221428751945496","0.672264575958252","0.6762949824333191","0.6815844178199768","0.672264575958252","0.6048147678375244","0.5929561853408813","0.8127941489219666","0.6362725496292114","0.6048147678375244","0.6261898279190063","0.6336106061935425","0.6561160683631897","0.6261898279190063"
"participant_9","10","NVIDIA GeForce RTX 3080","2","","","","230bb14c4fa0","2023-07-14T14:19:35.000Z","2023-07-14T18:13:46.000Z","","wrq19y2f","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N10-S100_R0_salt_20230714_161111","finished","-","janousy","","2023-07-14T14:11:23.000Z","492","","Label Flipping","salt","10","0","100","true","No Attack","true","salt","10","0","0","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","10","0","100","true","CIFAR10","true","simplemobilenet","192.168.50.11:46519","0.02098635886673662","0.011904761904761904","0.7327418923377991","0.705641508102417","0.6517948508262634","0.7230799198150635","0.7327418923377991","0.7631738185882568","0.759843111038208","0.7638894319534302","0.7631738185882568","0.5350000262260437","0.5464646816253662","0.910451352596283","0.5983333587646484","0.5350000262260437","0.7519695162773132","0.7509544491767883","0.7502838969230652","0.7519695162773132","0.7042856812477112","0.6649514436721802","0.8206523656845093","0.689484179019928","0.7042856812477112","0.7074083089828491","0.7032221555709839","0.7065836191177368","0.7074083089828491"
"participant_1","10","NVIDIA GeForce RTX 3080","2","","","","c88ecb4a6621","2023-07-14T14:19:42.000Z","2023-07-14T18:13:46.000Z","","rsedvqls","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N10-S100_R0_salt_20230714_161111","finished","-","janousy","","2023-07-14T14:11:23.000Z","499","","Label Flipping","salt","10","0","100","true","No Attack","true","salt","10","0","0","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","10","0","100","true","CIFAR10","true","simplemobilenet","192.168.50.3:46511","0.024185068349106203","0.05319148936170213","0.7308001518249512","0.7035874128341675","0.6455704569816589","0.7312645316123962","0.7308001518249512","0.764333963394165","0.7624108791351318","0.7638811469078064","0.764333963394165","0.7100000381469727","0.7010318040847778","0.6998492479324341","0.7300000190734863","0.7100000381469727","0.7410867214202881","0.7403585910797119","0.7401727437973022","0.7410867214202881","0.6515265107154846","0.6246815919876099","0.87813401222229","0.665071427822113","0.6515265107154846","0.6868503093719482","0.6839451193809509","0.6970977783203125","0.6868503093719482"
"participant_5","10","NVIDIA GeForce RTX 3080","2","","","","abe1b52b21ec","2023-07-14T14:19:42.000Z","2023-07-14T18:13:46.000Z","","jto1nkk1","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N10-S100_R0_salt_20230714_161111","finished","-","janousy","","2023-07-14T14:11:23.000Z","499","","Label Flipping","salt","10","0","100","true","No Attack","true","salt","10","0","0","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","10","0","100","true","CIFAR10","true","simplemobilenet","192.168.50.7:46515","0.04797441364605544","0.038461538461538464","0.7570147514343262","0.729291558265686","0.6724693179130554","0.758141279220581","0.7570147514343262","0.7680743932723999","0.765521764755249","0.7654801607131958","0.7680743932723999","0.6750000715255737","0.6507142782211304","0.7354802489280701","0.7366666793823242","0.6750000715255737","0.7555919885635376","0.7549079060554504","0.754619836807251","0.7555919885635376","0.7463095188140869","0.7190013527870178","0.7416728138923645","0.7552459836006165","0.7463095188140869","0.7488042116165161","0.7527843713760376","0.7651587128639221","0.7488042116165161"
"participant_8","10","NVIDIA GeForce RTX 3080","2","","","","dc5e054d43e0","2023-07-14T14:19:41.000Z","2023-07-14T18:13:47.000Z","","8xhem5kq","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N10-S100_R0_salt_20230714_161111","finished","-","janousy","","2023-07-14T14:11:22.000Z","499","","Label Flipping","salt","10","0","100","true","No Attack","true","salt","10","0","0","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","10","0","100","true","CIFAR10","true","simplemobilenet","192.168.50.10:46518","0.02531645569620253","0.03636363636363636","0.7291385531425476","0.7013912796974182","0.7068790197372437","0.7257285118103027","0.7291385531425476","0.7477438449859619","0.747328519821167","0.752083420753479","0.7477438449859619","0.7716667056083679","0.7073809504508972","0.7110617756843567","0.7400000095367432","0.7716667056083679","0.7497130632400513","0.7484335899353027","0.7477625608444214","0.7497130632400513","0.6629365682601929","0.6392806768417358","0.815406858921051","0.6877222657203674","0.6629365682601929","0.6905018091201782","0.6898375749588013","0.7141154408454895","0.6905018091201782"
"participant_0","10","NVIDIA GeForce RTX 3080","2","","","","adda287ae8f4","2023-07-14T13:50:16.000Z","2023-07-14T18:13:47.000Z","","24hegnb2","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N50-S50_R0_salt_20230714_154147","finished","-","janousy","","2023-07-14T13:42:56.000Z","440","","Label Flipping","salt","50","0","50","true","No Attack","true","salt","50","0","0","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.2:46510","0.03481012658227848","0","0.7138018012046814","0.6855717897415161","0.7336487174034119","0.7171198725700378","0.7138018012046814","0.7363746166229248","0.7335605621337891","0.7443030476570129","0.7363746166229248","0.6357142925262451","0.6223076581954956","0.5685847401618958","0.6500000357627869","0.6357142925262451","0.7612200975418091","0.7604231834411621","0.7600630521774292","0.7612200975418091","0.6861957311630249","0.6639999151229858","0.8626695871353149","0.6901428699493408","0.6861957311630249","0.7039082050323486","0.7072027921676636","0.7190142869949341","0.7039082050323486"
"participant_3","10","NVIDIA GeForce RTX 3080","2","","","","cd3f51b7b301","2023-07-14T13:50:10.000Z","2023-07-14T18:13:47.000Z","","zprvlujb","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N50-S50_R0_salt_20230714_154147","finished","-","janousy","","2023-07-14T13:41:59.000Z","491","","Label Flipping","salt","50","0","50","true","No Attack","true","salt","50","0","0","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.5:46513","0.045263157894736845","0","0.726062536239624","0.7046188116073608","0.775664210319519","0.7321657538414001","0.726062536239624","0.7502431273460388","0.7483128905296326","0.7520782947540283","0.7502431273460388","0.7416666746139526","0.724761962890625","0.8520334959030151","0.7366666793823242","0.7416666746139526","0.7541821002960205","0.7538948059082031","0.7539445161819458","0.7541821002960205","0.6721587777137756","0.6400211453437805","0.8402181267738342","0.6695396304130554","0.6721587777137756","0.7140502333641052","0.7067099809646606","0.711185097694397","0.7140502333641052"
"participant_2","10","NVIDIA GeForce RTX 3080","2","","","","fe9af703a577","2023-07-14T13:50:15.000Z","2023-07-14T18:13:47.000Z","","z4k5096t","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N50-S50_R0_salt_20230714_154147","finished","-","janousy","","2023-07-14T13:41:59.000Z","496","","Label Flipping","salt","50","0","50","true","Label Flipping","true","salt","50","0","0.5","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.4:46512","0.001016260162601626","0.03125","0.7042575478553772","0.6671156883239746","0.8528462052345276","0.6945698857307434","0.7042575478553772","0.7326282262802124","0.7167025804519653","0.7621387243270874","0.7326282262802124","0.7888889312744141","0.7450267672538757","0.4661824703216553","0.7666667103767395","0.7888889312744141","0.6619424819946289","0.6638182401657104","0.666694700717926","0.6619424819946289","0.6682380437850952","0.6354942321777344","0.7639154195785522","0.6714470386505127","0.6682380437850952","0.6560984253883362","0.6525645852088928","0.6653138399124146","0.6560984253883362"
"participant_9","10","NVIDIA GeForce RTX 3080","2","","","","8faf33c90757","2023-07-14T13:50:13.000Z","2023-07-14T18:13:47.000Z","","ur36lf85","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N50-S50_R0_salt_20230714_154147","finished","-","janousy","","2023-07-14T13:41:59.000Z","494","","Label Flipping","salt","50","0","50","true","No Attack","true","salt","50","0","0","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.11:46519","0.0387434554973822","0.011904761904761904","0.7235764861106873","0.6929819583892822","0.6798420548439026","0.717795729637146","0.7235764861106873","0.7470340728759766","0.7445645332336426","0.7514470815658569","0.7470340728759766","0.6916667222976685","0.6711472272872925","0.683657705783844","0.7000000476837158","0.6916667222976685","0.7643812894821167","0.7637301683425903","0.7636185884475708","0.7643812894821167","0.7201904654502869","0.6873679757118225","0.7392893433570862","0.7120741009712219","0.7201904654502869","0.7228584289550781","0.7242023944854736","0.7368422746658325","0.7228584289550781"
"participant_8","10","NVIDIA GeForce RTX 3080","2","","","","529e77b6f1ea","2023-07-14T13:50:14.000Z","2023-07-14T18:13:47.000Z","","cr9nxc95","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N50-S50_R0_salt_20230714_154147","finished","-","janousy","","2023-07-14T13:41:59.000Z","495","","Label Flipping","salt","50","0","50","true","No Attack","true","salt","50","0","0","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.10:46518","0.03263157894736842","0.03636363636363636","0.7133256196975708","0.6842895150184631","0.7562321424484253","0.7131385207176208","0.7133256196975708","0.7359785437583923","0.7316117286682129","0.7362290024757385","0.7359785437583923","0.7746031880378723","0.6913553476333618","0.8437957763671875","0.7233333587646484","0.7746031880378723","0.753084659576416","0.7529041767120361","0.7529253959655762","0.753084659576416","0.6504021286964417","0.6353969573974609","0.8906310200691223","0.6693650484085083","0.6504021286964417","0.6810306310653687","0.6801888942718506","0.6843878626823425","0.6810306310653687"
"participant_5","10","NVIDIA GeForce RTX 3080","2","","","","78241eeb23c6","2023-07-14T13:50:10.000Z","2023-07-14T18:13:47.000Z","","3675u5ok","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N50-S50_R0_salt_20230714_154147","finished","-","janousy","","2023-07-14T13:41:59.000Z","491","","Label Flipping","salt","50","0","50","true","Label Flipping","true","salt","50","0","0.5","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.7:46515","0","0.019230769230769232","0.7080836296081543","0.6621895432472229","0.8282021284103394","0.6817141175270081","0.7080836296081543","0.7238550782203674","0.7016156911849976","0.761949896812439","0.7238550782203674","0.71833336353302","0.6516666412353516","0.6933583617210388","0.658333420753479","0.71833336353302","0.6780086755752563","0.6804121732711792","0.6837245225906372","0.6780086755752563","0.659785807132721","0.6340852975845337","0.6923902034759521","0.6509708762168884","0.659785807132721","0.6747533082962036","0.6669225692749023","0.6703064441680908","0.6747533082962036"
"participant_1","10","NVIDIA GeForce RTX 3080","2","","","","2cbe592e5832","2023-07-14T13:50:20.000Z","2023-07-14T18:13:47.000Z","","35pxwh84","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N50-S50_R0_salt_20230714_154147","finished","-","janousy","","2023-07-14T13:41:59.000Z","501","","Label Flipping","salt","50","0","50","true","Label Flipping","true","salt","50","0","0.5","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.3:46511","0.0020222446916076846","0.07446808510638298","0.7029890418052673","0.6606575846672058","0.7872937321662903","0.6772475838661194","0.7029890418052673","0.7398757934570312","0.7201838493347168","0.7629655599594116","0.7398757934570312","0.6016666889190674","0.588205099105835","0.989396631717682","0.6366666555404663","0.6016666889190674","0.6662111878395081","0.6696230173110962","0.6737791299819946","0.6662111878395081","0.6009973287582397","0.5709415078163147","0.8046904802322388","0.5963696837425232","0.6009973287582397","0.6216516494750977","0.6095597743988037","0.6298261284828186","0.6216516494750977"
"participant_7","10","NVIDIA GeForce RTX 3080","2","","","","beafaf375925","2023-07-14T13:50:20.000Z","2023-07-14T18:13:47.000Z","","pvepbrb8","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N50-S50_R0_salt_20230714_154147","finished","-","janousy","","2023-07-14T13:41:58.000Z","502","","Label Flipping","salt","50","0","50","true","Label Flipping","true","salt","50","0","0.5","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.9:46517","0.003036437246963563","0.02912621359223301","0.7189952731132507","0.6666187047958374","0.8352192044258118","0.6863185167312622","0.7189952731132507","0.7312079668045044","0.7073915004730225","0.7432576417922974","0.7312079668045044","0.6866666674613953","0.6614285707473755","0.7110450267791748","0.6643940210342407","0.6866666674613953","0.6726100444793701","0.6747284531593323","0.6779435873031616","0.6726100444793701","0.6291375756263733","0.6069210767745972","0.7349861860275269","0.633476197719574","0.6291375756263733","0.6673594117164612","0.6626476049423218","0.6672452688217163","0.6673594117164612"
"participant_4","10","NVIDIA GeForce RTX 3080","2","","","","506908476d11","2023-07-14T13:50:10.000Z","2023-07-14T18:13:47.000Z","","nmuyuy77","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N50-S50_R0_salt_20230714_154147","finished","-","janousy","","2023-07-14T13:41:58.000Z","492","","Label Flipping","salt","50","0","50","true","Label Flipping","true","salt","50","0","0.5","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.6:46514","0.002026342451874367","0.04716981132075472","0.730599045753479","0.6791414618492126","0.7873929142951965","0.698845386505127","0.730599045753479","0.7364364862442017","0.7140867114067078","0.7598121166229248","0.7364364862442017","0.5833333730697632","0.6004328727722168","0.7187042832374573","0.6599999666213989","0.5833333730697632","0.654690146446228","0.6582579612731934","0.6632902026176453","0.654690146446228","0.6185634732246399","0.5956943035125732","0.7884725332260132","0.6339417695999146","0.6185634732246399","0.6340215802192688","0.6325933933258057","0.6467807292938232","0.6340215802192688"
"participant_6","10","NVIDIA GeForce RTX 3080","2","","","","713bb692e059","2023-07-14T13:50:17.000Z","2023-07-14T18:13:47.000Z","","ltsjswe3","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N50-S50_R0_salt_20230714_154147","finished","-","janousy","","2023-07-14T13:41:58.000Z","499","","Label Flipping","salt","50","0","50","true","No Attack","true","salt","50","0","0","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.8:46516","0.03563941299790356","0.03125","0.7087595462799072","0.6818506717681885","0.7382469773292542","0.7202509045600891","0.7087595462799072","0.7370110750198364","0.733999490737915","0.7419005632400513","0.7370110750198364","0.8600000143051147","0.8577777743339539","0.5123583078384399","0.8666666746139526","0.8600000143051147","0.7395580410957336","0.7391191720962524","0.7388919591903687","0.7395580410957336","0.674063503742218","0.6490105986595154","0.8104302883148193","0.682253897190094","0.674063503742218","0.7112818956375122","0.7035079002380371","0.7124830484390259","0.7112818956375122"
"participant_0","10","NVIDIA GeForce RTX 3080","2","","","","863b6c7b2631","2023-07-14T13:05:26.000Z","2023-07-14T18:13:49.000Z","","1b9ddgoe","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N80-S50_R0_salt_20230714_145701","finished","-","janousy","","2023-07-14T12:58:10.000Z","436","","Label Flipping","salt","80","0","50","true","No Attack","true","salt","80","0","0","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","80","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.2:46510","0.02598752598752599","0.0297029702970297","0.6736443638801575","0.6481707692146301","0.8517304062843323","0.6904173493385315","0.6736443638801575","0.6967681646347046","0.6898521184921265","0.7007518410682678","0.6967681646347046","0.7850000262260437","0.8071428537368774","0.526939332485199","0.8500000238418579","0.7850000262260437","0.7716177701950073","0.7710049152374268","0.7708534002304077","0.7716177701950073","0.6639260053634644","0.6288672089576721","0.908274471759796","0.6681059002876282","0.6639260053634644","0.6924929022789001","0.6771889925003052","0.6893370747566223","0.6924929022789001"
"participant_6","10","NVIDIA GeForce RTX 3080","2","","","","fcb3ef80fc73","2023-07-14T13:05:24.000Z","2023-07-14T18:13:50.000Z","","t7s6gzy6","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N80-S50_R0_salt_20230714_145701","finished","-","janousy","","2023-07-14T12:57:13.000Z","491","","Label Flipping","salt","80","0","50","true","Label Flipping","true","salt","80","0","0.5","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","80","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.8:46516","0","0.2708333333333333","0.6513440608978271","0.606874942779541","2.9184842109680176","0.6173105835914612","0.6513440608978271","0.6838945150375366","0.6515699625015259","0.6288493871688843","0.6838945150375366","0.5099999904632568","0.488722950220108","0.7968487739562988","0.511904776096344","0.5099999904632568","0.6644435524940491","0.666824460029602","0.6699362993240356","0.6644435524940491","0.6255767941474915","0.5921259522438049","0.795009970664978","0.6308413147926331","0.6255767941474915","0.6286557912826538","0.6246230602264404","0.633975625038147","0.6286557912826538"
"participant_9","10","NVIDIA GeForce RTX 3080","2","","","","4a81cfdcd645","2023-07-14T13:05:23.000Z","2023-07-14T18:13:50.000Z","","qxb1v8sw","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N80-S50_R0_salt_20230714_145701","finished","-","janousy","","2023-07-14T12:57:13.000Z","490","","Label Flipping","salt","80","0","50","true","Label Flipping","true","salt","80","0","0.5","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","80","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.11:46519","0","0.27380952380952384","0.69654381275177","0.6513344049453735","2.5751750469207764","0.6564772725105286","0.69654381275177","0.7212961912155151","0.6909124851226807","0.6714325547218323","0.7212961912155151","0.7233333587646484","0.7099567651748657","0.5678695440292358","0.7541667222976685","0.7233333587646484","0.6836193799972534","0.6876264810562134","0.6931589841842651","0.6836193799972534","0.6620000004768372","0.6205988526344299","0.7465080618858337","0.6368967890739441","0.6620000004768372","0.6766710877418518","0.662947416305542","0.655907392501831","0.6766710877418518"
"participant_7","10","NVIDIA GeForce RTX 3080","2","","","","31a2e4d30cc9","2023-07-14T13:05:24.000Z","2023-07-14T18:13:50.000Z","","n2rm7ya7","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N80-S50_R0_salt_20230714_145701","finished","-","janousy","","2023-07-14T12:57:13.000Z","491","","Label Flipping","salt","80","0","50","true","Label Flipping","true","salt","80","0","0.5","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","80","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.9:46517","0","0.1941747572815534","0.6994751691818237","0.6406992077827454","3.0152065753936768","0.6395264863967896","0.6994751691818237","0.7127151489257812","0.6751545071601868","0.6482006907463074","0.7127151489257812","0.788095235824585","0.7404029369354248","0.6045717597007751","0.7523809671401978","0.788095235824585","0.6641040444374084","0.6659008264541626","0.6685507297515869","0.6641040444374084","0.5928729772567749","0.5616630911827087","0.8398599624633789","0.5880934596061707","0.5928729772567749","0.6289886236190796","0.6228059530258179","0.6458425521850586","0.6289886236190796"
"participant_3","10","NVIDIA GeForce RTX 3080","2","","","","90cd42f31c7f","2023-07-14T13:05:24.000Z","2023-07-14T18:13:49.000Z","","lpkt2sd7","CIFAR10_1_simplemobilenet_SentinelGlobal_fully_LabelFlipping_1_N80-S50_R0_salt_20230714_145701","finished","-","janousy","","2023-07-14T12:57:13.000Z","491","","Label Flipping","salt","80","0","50","true","Label Flipping","true","salt","80","0","0.5","7","3","true","SentinelGlobal","0.5","5","Label Flipping","salt","80","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.5:46513","0","0.2127659574468085","0.6892115473747253","0.6392351984977722","2.8818438053131104","0.6448348164558411","0.6892115473747253","0.7050802111625671","0.6734839081764221","0.6538500189781189","0.7050802111625671","0.7716667056083679","0.7557142972946167","0.6197914481163025","0.767380952835083","0.7716667056083679","0.6730923056602478","0.6750723719596863","0.6778555512428284","0.6730923056602478","0.6412752270698547","0.6174607872962952","0.7571819424629211","0.6520397067070007","0.6412752270698547","0.6533101797103882","0.6583150625228882","0.6732297539710999","0.6533101797103882"
