"Name","Test/ASR-backdoor","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env.attack","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","aggregator_args.sentinel_loss_threshold","aggregator_args.sentinelglobal_active_round","attack_env.attack","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","avg_loss_192.168.50.10:46518","avg_loss_192.168.50.10:46528","avg_loss_192.168.50.10:46538","avg_loss_192.168.50.10:46548","avg_loss_192.168.50.10:46558","avg_loss_192.168.50.10:46568","avg_loss_192.168.50.10:46578","avg_loss_192.168.50.10:46588","avg_loss_192.168.50.10:46598","avg_loss_192.168.50.10:46608","avg_loss_192.168.50.10:46618","avg_loss_192.168.50.10:46628","avg_loss_192.168.50.10:46638","avg_loss_192.168.50.10:46648","avg_loss_192.168.50.10:46658","avg_loss_192.168.50.10:46668","avg_loss_192.168.50.10:46678","avg_loss_192.168.50.10:46688","avg_loss_192.168.50.10:46878","avg_loss_192.168.50.10:46888","avg_loss_192.168.50.10:46898","avg_loss_192.168.50.10:46908","avg_loss_192.168.50.10:46918","avg_loss_192.168.50.10:46928","avg_loss_192.168.50.10:46938","avg_loss_192.168.50.10:46948","avg_loss_192.168.50.10:46958","avg_loss_192.168.50.10:46968","avg_loss_192.168.50.10:46978","avg_loss_192.168.50.10:46988","avg_loss_192.168.50.10:46998","avg_loss_192.168.50.10:47008","avg_loss_192.168.50.10:47018","avg_loss_192.168.50.10:47028","avg_loss_192.168.50.10:47038","avg_loss_192.168.50.10:47048","avg_loss_192.168.50.11:46519","avg_loss_192.168.50.11:46529","avg_loss_192.168.50.11:46539","avg_loss_192.168.50.11:46549","avg_loss_192.168.50.11:46559","avg_loss_192.168.50.11:46569","avg_loss_192.168.50.11:46579","avg_loss_192.168.50.11:46589","avg_loss_192.168.50.11:46599","avg_loss_192.168.50.11:46609","avg_loss_192.168.50.11:46619","avg_loss_192.168.50.11:46629","avg_loss_192.168.50.11:46639","avg_loss_192.168.50.11:46649","avg_loss_192.168.50.11:46659","avg_loss_192.168.50.11:46669","avg_loss_192.168.50.11:46679","avg_loss_192.168.50.11:46689","avg_loss_192.168.50.11:46879","avg_loss_192.168.50.11:46889","avg_loss_192.168.50.11:46899","avg_loss_192.168.50.11:46909","avg_loss_192.168.50.11:46919","avg_loss_192.168.50.11:46929","avg_loss_192.168.50.11:46939","avg_loss_192.168.50.11:46949","avg_loss_192.168.50.11:46959","avg_loss_192.168.50.11:46969","avg_loss_192.168.50.11:46979","avg_loss_192.168.50.11:46989","avg_loss_192.168.50.11:46999","avg_loss_192.168.50.11:47009","avg_loss_192.168.50.11:47019","avg_loss_192.168.50.11:47029","avg_loss_192.168.50.11:47039","avg_loss_192.168.50.11:47049","avg_loss_192.168.50.2:46510","avg_loss_192.168.50.2:46520","avg_loss_192.168.50.2:46530","avg_loss_192.168.50.2:46540","avg_loss_192.168.50.2:46550","avg_loss_192.168.50.2:46560","avg_loss_192.168.50.2:46570","avg_loss_192.168.50.2:46580","avg_loss_192.168.50.2:46590","avg_loss_192.168.50.2:46600","avg_loss_192.168.50.2:46610","avg_loss_192.168.50.2:46620","avg_loss_192.168.50.2:46630","avg_loss_192.168.50.2:46640","avg_loss_192.168.50.2:46650","avg_loss_192.168.50.2:46660","avg_loss_192.168.50.2:46670","avg_loss_192.168.50.2:46680","avg_loss_192.168.50.2:46870","avg_loss_192.168.50.2:46880","avg_loss_192.168.50.2:46890","avg_loss_192.168.50.2:46900","avg_loss_192.168.50.2:46910","avg_loss_192.168.50.2:46920","avg_loss_192.168.50.2:46930","avg_loss_192.168.50.2:46940","avg_loss_192.168.50.2:46950","avg_loss_192.168.50.2:46960","avg_loss_192.168.50.2:46970","avg_loss_192.168.50.2:46980","avg_loss_192.168.50.2:46990","avg_loss_192.168.50.2:47000","Round","Test/ASR-targeted","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","trainer/global_step"
"participant_8","0.9284916201117318","finished","-","janousy","","2023-07-07T15:16:41.000Z","568","","6ki09lft","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N50-S50_R80_salt_20230707_151626","","2023-07-09T07:29:02.000Z","2023-07-07T15:26:09.000Z","c46490cb4081","","","","","","Sample Poisoning","salt","50","80","50","true","Sample Poisoning","true","salt","50","0.8","0.5","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","50","80","50","true","MNIST","true","MLP","192.168.50.10:46648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0","0.9793549180030824","0.9769840836524964","0.05052683502435684","0.9802919030189514","0.9793549180030824","0.9830064177513124","0.9825581312179564","0.9825570583343506","0.9830064177513124","5030"
"participant_6","0.9339305711086228","finished","-","janousy","","2023-07-07T15:16:40.000Z","569","","sl0x806k","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N50-S50_R80_salt_20230707_151626","","2023-07-09T07:29:02.000Z","2023-07-07T15:26:09.000Z","1a17a4a6a86d","","","","","","Sample Poisoning","salt","50","80","50","true","No Attack","true","salt","50","0","0","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","50","80","50","true","MNIST","true","MLP","192.168.50.8:46646","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0","0.9442473649978638","0.9385513663291932","0.12265872955322266","0.9436943531036376","0.9442473649978638","0.97389417886734","0.9722292423248292","0.972417175769806","0.97389417886734","5030"
"participant_3","0.9713656387665198","finished","-","janousy","","2023-07-07T15:16:40.000Z","566","","qfu1mcwv","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N50-S50_R80_salt_20230707_151626","","2023-07-09T07:29:02.000Z","2023-07-07T15:26:06.000Z","774192fba3a5","","","","","","Sample Poisoning","salt","50","80","50","true","Sample Poisoning","true","salt","50","0.8","0.5","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","50","80","50","true","MNIST","true","MLP","192.168.50.5:46643","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.01098901098901099","0.9380569458007812","0.9333938360214232","0.1322026401758194","0.9377138018608092","0.9380569458007812","0.9634626507759094","0.9637678861618042","0.9646059274673462","0.9634626507759094","5030"
"participant_9","0.9365256124721604","finished","-","janousy","","2023-07-07T15:16:40.000Z","569","","mvetjb7k","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N50-S50_R80_salt_20230707_151626","","2023-07-09T07:29:02.000Z","2023-07-07T15:26:09.000Z","f42e2f05a658","","","","","","Sample Poisoning","salt","50","80","50","true","No Attack","true","salt","50","0","0","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","50","80","50","true","MNIST","true","MLP","192.168.50.11:46649","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.0099009900990099","0.9477957487106324","0.9427261352539062","0.1454729288816452","0.9524040818214417","0.9477957487106324","0.9623206257820128","0.9612222909927368","0.9623742699623108","0.9623206257820128","5030"
"participant_2","0.9595959595959596","finished","-","janousy","","2023-07-07T15:16:40.000Z","572","","7zhrh528","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N50-S50_R80_salt_20230707_151626","","2023-07-09T07:29:02.000Z","2023-07-07T15:26:12.000Z","28f2b65b5533","","","","","","Sample Poisoning","salt","50","80","50","true","No Attack","true","salt","50","0","0","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","50","80","50","true","MNIST","true","MLP","192.168.50.4:46642","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.00925925925925926","0.904285728931427","0.8966827988624573","0.174739271402359","0.905245840549469","0.904285728931427","0.9520519375801086","0.9506380558013916","0.9521676898002625","0.9520519375801086","5030"
"participant_4","0.9691629955947136","finished","-","janousy","","2023-07-07T15:16:40.000Z","566","","5hpkbzd6","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N50-S50_R80_salt_20230707_151626","","2023-07-09T07:29:02.000Z","2023-07-07T15:26:06.000Z","42f9b36e05fd","","","","","","Sample Poisoning","salt","50","80","50","true","No Attack","true","salt","50","0","0","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","50","80","50","true","MNIST","true","MLP","192.168.50.6:46644","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.02197802197802198","0.9082361459732056","0.9016769528388976","0.12422862648963928","0.9079173803329468","0.9082361459732056","0.9639322757720948","0.9632704257965088","0.9648258686065674","0.9639322757720948","5030"
"participant_0","0.9686450167973124","finished","-","janousy","","2023-07-07T15:07:31.000Z","508","","k8v3sqx2","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N50-S100_R80_salt_20230707_150619","","2023-07-09T07:29:02.000Z","2023-07-07T15:15:59.000Z","9215dd485f9e","","","","","","Sample Poisoning","salt","50","80","100","true","No Attack","true","salt","50","0","0","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","50","80","100","true","MNIST","true","MLP","192.168.50.2:46630","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.028037383177570093","0.9534372091293336","0.9487669467926024","0.11214108020067216","0.9558066129684448","0.9534372091293336","0.9692703485488892","0.968089759349823","0.9680802822113036","0.9692703485488892","5030"
"participant_8","0.9072625698324024","finished","-","janousy","","2023-07-07T15:06:34.000Z","566","","zv8cbdst","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N50-S100_R80_salt_20230707_150619","","2023-07-09T07:29:02.000Z","2023-07-07T15:16:00.000Z","b89bc458cf35","","","","","","Sample Poisoning","salt","50","80","100","true","Sample Poisoning","true","salt","50","0.8","1","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","50","80","100","true","MNIST","true","MLP","192.168.50.10:46638","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0","0.9848387241363524","0.9820839762687684","0.0407305546104908","0.9842703938484192","0.9848387241363524","0.986177384853363","0.9857431650161744","0.985763669013977","0.986177384853363","5030"
"participant_4","0.9636563876651982","finished","-","janousy","","2023-07-07T15:06:34.000Z","563","","v7wi83lx","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N50-S100_R80_salt_20230707_150619","","2023-07-09T07:29:02.000Z","2023-07-07T15:15:57.000Z","24907711ac9e","","","","","","Sample Poisoning","salt","50","80","100","true","Sample Poisoning","true","salt","50","0.8","1","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","50","80","100","true","MNIST","true","MLP","192.168.50.6:46634","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.02197802197802198","0.9092346429824828","0.9042254090309144","0.12289150804281236","0.9119227528572084","0.9092346429824828","0.965733528137207","0.964887261390686","0.9656260013580322","0.965733528137207","5030"
"participant_6","0.8958566629339306","finished","-","janousy","","2023-07-07T15:06:34.000Z","566","","hpe694ld","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N50-S100_R80_salt_20230707_150619","","2023-07-09T07:29:02.000Z","2023-07-07T15:16:00.000Z","2bd49a777d15","","","","","","Sample Poisoning","salt","50","80","100","true","Sample Poisoning","true","salt","50","0.8","1","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","50","80","100","true","MNIST","true","MLP","192.168.50.8:46636","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0","0.943333387374878","0.9393962621688844","0.107135608792305","0.9474807381629944","0.943333387374878","0.9728867411613464","0.9713252782821656","0.9712355136871338","0.9728867411613464","5030"
"participant_1","0.9633333333333334","finished","-","janousy","","2023-07-07T15:06:33.000Z","568","","yalyw31o","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N50-S100_R80_salt_20230707_150619","","2023-07-09T07:29:02.000Z","2023-07-07T15:16:01.000Z","c4e4781aebc5","","","","","","Sample Poisoning","salt","50","80","100","true","No Attack","true","salt","50","0","0","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","50","80","100","true","MNIST","true","MLP","192.168.50.3:46631","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.030303030303030304","0.9289863109588624","0.9221870303153992","0.1734294891357422","0.9314517378807068","0.9289863109588624","0.9549544453620912","0.9540762305259703","0.9554105997085572","0.9549544453620912","5030"
"participant_9","0.9153674832962138","finished","-","janousy","","2023-07-07T15:06:33.000Z","567","","s1p8embc","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N50-S100_R80_salt_20230707_150619","","2023-07-09T07:29:02.000Z","2023-07-07T15:16:00.000Z","76e2792f8a99","","","","","","Sample Poisoning","salt","50","80","100","true","No Attack","true","salt","50","0","0","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","50","80","100","true","MNIST","true","MLP","192.168.50.11:46639","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.0099009900990099","0.9612366557121276","0.9593817591667176","0.11304966360330582","0.9670623540878296","0.9612366557121276","0.973435401916504","0.9735918641090392","0.9743363857269288","0.973435401916504","5030"
"participant_2","0.9528619528619529","finished","-","janousy","","2023-07-07T15:06:33.000Z","567","","rx4e98yd","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N50-S100_R80_salt_20230707_150619","","2023-07-09T07:29:02.000Z","2023-07-07T15:16:00.000Z","2d3f10c743b8","","","","","","Sample Poisoning","salt","50","80","100","true","No Attack","true","salt","50","0","0","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","50","80","100","true","MNIST","true","MLP","192.168.50.4:46632","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.00925925925925926","0.9106528162956238","0.9037700891494752","0.19490887224674225","0.9113825559616088","0.9106528162956238","0.9554443359375","0.9546750783920288","0.9560319781303406","0.9554443359375","5030"
"participant_5","0.92707182320442","finished","-","janousy","","2023-07-07T15:06:33.000Z","569","","lge3jbu6","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N50-S100_R80_salt_20230707_150619","","2023-07-09T07:29:02.000Z","2023-07-07T15:16:02.000Z","c159cf0b8d02","","","","","","Sample Poisoning","salt","50","80","100","true","Sample Poisoning","true","salt","50","0.8","1","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","50","80","100","true","MNIST","true","MLP","192.168.50.7:46635","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.010526315789473684","0.964892566204071","0.9625188112258912","0.10116156190633774","0.9675269722938538","0.964892566204071","0.9795804619789124","0.9792503118515016","0.9801590442657472","0.9795804619789124","5030"
"participant_3","0.9504405286343612","finished","-","janousy","","2023-07-07T15:06:33.000Z","565","","5c73wlc2","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N50-S100_R80_salt_20230707_150619","","2023-07-09T07:29:02.000Z","2023-07-07T15:15:58.000Z","eaa2c09e32e3","","","","","","Sample Poisoning","salt","50","80","100","true","No Attack","true","salt","50","0","0","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","50","80","100","true","MNIST","true","MLP","192.168.50.5:46633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.01098901098901099","0.9421966671943665","0.9384097456932068","0.14204134047031405","0.9440348744392396","0.9421966671943665","0.9655646681785583","0.9658480286598206","0.9667136073112488","0.9655646681785583","5030"
"participant_7","0.917686318131257","finished","-","janousy","","2023-07-07T15:06:33.000Z","569","","0wvtwvt8","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N50-S100_R80_salt_20230707_150619","","2023-07-09T07:29:02.000Z","2023-07-07T15:16:02.000Z","27948571e8b8","","","","","","Sample Poisoning","salt","50","80","100","true","Sample Poisoning","true","salt","50","0.8","1","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","50","80","100","true","MNIST","true","MLP","192.168.50.9:46637","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0","0.9832797050476074","0.9815744757652284","0.03945215418934822","0.9836559891700744","0.9832797050476074","0.9918322563171388","0.9917396903038024","0.9918975830078124","0.9918322563171388","5030"
"participant_0","0.9664053751399776","finished","-","janousy","","2023-07-07T14:57:24.000Z","512","","37wrrgu2","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N80-S30_R80_salt_20230707_145612","","2023-07-09T07:29:05.000Z","2023-07-07T15:05:56.000Z","f247c8a027c2","","","","","","Sample Poisoning","salt","80","80","30","true","No Attack","true","salt","80","0","0","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","80","80","30","true","MNIST","true","MLP","192.168.50.2:46620","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.04672897196261682","0.8735981583595276","0.8296704888343811","0.9436123967170716","0.8169010877609253","0.8735981583595276","0.8900084495544434","0.8485006093978882","0.9027217030525208","0.8900084495544434","5030"
"participant_8","0.906145251396648","finished","-","janousy","","2023-07-07T14:56:27.000Z","570","","k0ghpvhg","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N80-S30_R80_salt_20230707_145612","","2023-07-09T07:29:05.000Z","2023-07-07T15:05:57.000Z","526b97c82b61","","","","","","Sample Poisoning","salt","80","80","30","true","Sample Poisoning","true","salt","80","0.8","0.3","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","80","80","30","true","MNIST","true","MLP","192.168.50.10:46628","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.009523809523809525","0.9019354581832886","0.8656274676322937","0.7821424007415771","0.8597582578659058","0.9019354581832886","0.9029460549354552","0.8692640066146851","0.9170025587081908","0.9029460549354552","5030"
"participant_1","0.9777777777777776","finished","-","janousy","","2023-07-07T14:56:27.000Z","569","","hall8tby","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N80-S30_R80_salt_20230707_145612","","2023-07-09T07:29:05.000Z","2023-07-07T15:05:56.000Z","ea20ace077b2","","","","","","Sample Poisoning","salt","80","80","30","true","Sample Poisoning","true","salt","80","0.8","0.3","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","80","80","30","true","MNIST","true","MLP","192.168.50.3:46621","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.0707070707070707","0.8613056540489197","0.827346920967102","0.8527464866638184","0.827055811882019","0.8613056540489197","0.8844573497772217","0.8566766977310181","0.904209315776825","0.8844573497772217","5030"
"participant_2","0.9562289562289562","finished","-","janousy","","2023-07-07T14:56:27.000Z","565","","8p3yg3fb","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N80-S30_R80_salt_20230707_145612","","2023-07-09T07:29:05.000Z","2023-07-07T15:05:52.000Z","e2f19c0fa6f7","","","","","","Sample Poisoning","salt","80","80","30","true","Sample Poisoning","true","salt","80","0.8","0.3","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","80","80","30","true","MNIST","true","MLP","192.168.50.4:46622","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.046296296296296294","0.836712658405304","0.7958458662033081","0.933525025844574","0.788287341594696","0.836712658405304","0.8817528486251831","0.8460655808448792","0.8995480537414551","0.8817528486251831","5030"
"participant_3","0.974669603524229","finished","-","janousy","","2023-07-07T14:56:27.000Z","565","","7zxj30r2","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N80-S30_R80_salt_20230707_145612","","2023-07-09T07:29:05.000Z","2023-07-07T15:05:52.000Z","d607a29a4ff2","","","","","","Sample Poisoning","salt","80","80","30","true","Sample Poisoning","true","salt","80","0.8","0.3","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","80","80","30","true","MNIST","true","MLP","192.168.50.5:46623","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.03296703296703297","0.873924732208252","0.8392914533615112","0.6614471673965454","0.838965892791748","0.873924732208252","0.8970155715942383","0.8757839798927307","0.916006863117218","0.8970155715942383","5030"
"participant_5","0.9425414364640884","finished","-","janousy","","2023-07-07T14:56:27.000Z","566","","6rksr4eu","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N80-S30_R80_salt_20230707_145612","","2023-07-09T07:29:05.000Z","2023-07-07T15:05:53.000Z","dd62dd915125","","","","","","Sample Poisoning","salt","80","80","30","true","Sample Poisoning","true","salt","80","0.8","0.3","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","80","80","30","true","MNIST","true","MLP","192.168.50.7:46625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.021052631578947368","0.8960751891136169","0.8595637083053589","0.6726830005645752","0.8538364768028259","0.8960751891136169","0.9037910103797911","0.8750902414321899","0.9260981678962708","0.9037910103797911","5030"
"participant_9","0.9420935412026726","finished","-","janousy","","2023-07-07T14:56:27.000Z","570","","5z3cct2s","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N80-S30_R80_salt_20230707_145612","","2023-07-09T07:29:05.000Z","2023-07-07T15:05:57.000Z","570b6c56783e","","","","","","Sample Poisoning","salt","80","80","30","true","Sample Poisoning","true","salt","80","0.8","0.3","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","80","80","30","true","MNIST","true","MLP","192.168.50.11:46629","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.0099009900990099","0.8801614046096802","0.8431882262229919","0.7594587206840515","0.8409677743911743","0.8801614046096802","0.8905941247940063","0.8620709180831909","0.9026687741279602","0.8905941247940063","5030"
"participant_4","0.9790748898678414","finished","-","janousy","","2023-07-07T14:56:26.000Z","569","","p8uq8l0f","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N80-S30_R80_salt_20230707_145612","","2023-07-09T07:29:05.000Z","2023-07-07T15:05:55.000Z","70f683947305","","","","","","Sample Poisoning","salt","80","80","30","true","No Attack","true","salt","80","0","0","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","80","80","30","true","MNIST","true","MLP","192.168.50.6:46624","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.054945054945054944","0.8290731906890869","0.7969949841499329","0.771467387676239","0.7947043180465698","0.8290731906890869","0.889228880405426","0.8601622581481934","0.9140033721923828","0.889228880405426","5030"
"participant_6","0.9260918253079508","finished","-","janousy","","2023-07-07T14:56:26.000Z","568","","mt0blb63","MNIST_1_MLP_FedAvg_fully_SamplePoisoning_1_N80-S30_R80_salt_20230707_145612","","2023-07-09T07:29:05.000Z","2023-07-07T15:05:54.000Z","1038e7c85413","","","","","","Sample Poisoning","salt","80","80","30","true","Sample Poisoning","true","salt","80","0.8","0.3","7","3","true","FedAvg","0.3","3","Sample Poisoning","salt","80","80","30","true","MNIST","true","MLP","192.168.50.8:46626","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.037383177570093455","0.8712903261184692","0.837619423866272","0.7475627660751343","0.8328623175621033","0.8712903261184692","0.9017340540885924","0.8698779940605164","0.913426399230957","0.9017340540885924","5030"
