"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env.attack","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","attack_env.attack","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","aggregator_args.sentinel_loss_threshold","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","aggregator_args.sentinelglobal_active_round","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","epoch","Test/ASR-targeted","trainer/global_step","Test/ASR-backdoor","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Round"
"participant_4","finished","-","janousy","","2023-07-10T18:51:05.000Z","561","","0xmzps9w","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S30_R0_salt_20230710_185048","","2023-07-10T20:51:19.000Z","2023-07-10T19:00:26.000Z","524649454afc","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.3","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.6:46834","0.5","salt","50","0","30","3","salt","50","0","30","0","0","0","0.010893246187363837","0.826651394367218","0.8145419359207153","0.7775432467460632","0.8339645266532898","0.826651394367218","0.8522593379020691","0.8518882989883423","0.8534703850746155","0.8522593379020691","10"
"participant_6","finished","-","janousy","","2023-07-10T18:51:04.000Z","561","","yzr3vbaa","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S30_R0_salt_20230710_185048","","2023-07-10T20:51:19.000Z","2023-07-10T19:00:25.000Z","f8cb38501d0a","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.8:46836","0.5","salt","50","0","30","3","salt","50","0","30","0","0","0","0.014238773274917854","0.8218663930892944","0.8075005412101746","0.37992608547210693","0.824242353439331","0.8218663930892944","0.8569415211677551","0.8589572906494141","0.867054283618927","0.8569415211677551","10"
"participant_0","finished","-","janousy","","2023-07-10T18:41:53.000Z","508","","ecov1ir4","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S50_R0_salt_20230710_184038","","2023-07-10T20:51:22.000Z","2023-07-10T18:50:21.000Z","25cfcd76961d","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.2:46820","0.5","salt","50","0","50","3","salt","50","0","50","0","0","0","0.019543973941368076","0.8618126511573792","0.847747802734375","0.34700533747673035","0.8649718761444092","0.8618126511573792","0.8901006579399109","0.8903886079788208","0.8922570943832397","0.8901006579399109","10"
"participant_9","finished","-","janousy","","2023-07-10T18:40:56.000Z","565","","5g6tlckk","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S50_R0_salt_20230710_184038","","2023-07-10T20:51:22.000Z","2023-07-10T18:50:21.000Z","fbe1e0bd8c98","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.5","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.11:46829","0.5","salt","50","0","50","3","salt","50","0","50","0","0","0","0.017297297297297298","0.8321352601051331","0.8072516322135925","1.1125564575195312","0.825979471206665","0.8321352601051331","0.841758668422699","0.8351348638534546","0.8367116451263428","0.841758668422699","10"
"participant_5","finished","-","janousy","","2023-07-10T18:40:55.000Z","564","","w6wkb5oo","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S50_R0_salt_20230710_184038","","2023-07-10T20:51:23.000Z","2023-07-10T18:50:19.000Z","f2a53061d5d0","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.7:46825","0.5","salt","50","0","50","3","salt","50","0","50","0","0","0","0.018743109151047408","0.8509293794631958","0.8340475559234619","0.44256457686424255","0.8467857837677002","0.8509293794631958","0.8710214495658875","0.8713014721870422","0.8730463981628418","0.8710214495658875","10"
"participant_6","finished","-","janousy","","2023-07-10T18:40:55.000Z","567","","w03qlye6","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S50_R0_salt_20230710_184038","","2023-07-10T20:51:23.000Z","2023-07-10T18:50:22.000Z","377ebe956533","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.5","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.8:46826","0.5","salt","50","0","50","3","salt","50","0","50","0","0","0","0.020765027322404372","0.7891141772270203","0.7705463171005249","1.1179879903793335","0.7947131991386414","0.7891141772270203","0.8291921615600586","0.8264138698577881","0.8305432796478271","0.8291921615600586","10"
"participant_8","finished","-","janousy","","2023-07-10T18:40:55.000Z","564","","vcmma9ey","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S50_R0_salt_20230710_184038","","2023-07-10T20:51:23.000Z","2023-07-10T18:50:19.000Z","de60af86da38","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.5","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.10:46828","0.5","salt","50","0","50","3","salt","50","0","50","0","0","0","0.010834236186348862","0.7992973327636719","0.7788751721382141","1.1093581914901731","0.7960765361785889","0.7992973327636719","0.8310176730155945","0.830500066280365","0.8335753679275513","0.8310176730155945","10"
"participant_7","finished","-","janousy","","2023-07-10T18:40:55.000Z","566","","tr2jxgh4","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S50_R0_salt_20230710_184038","","2023-07-10T20:51:23.000Z","2023-07-10T18:50:21.000Z","3e0e23796b4d","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.9:46827","0.5","salt","50","0","50","3","salt","50","0","50","0","0","0","0.01","0.8642283082008362","0.8495022654533386","0.32114139199256897","0.8627304434776306","0.8642283082008362","0.885409951210022","0.8849241733551025","0.8854005336761475","0.885409951210022","10"
"participant_1","finished","-","janousy","","2023-07-10T18:40:55.000Z","562","","sz6dxgip","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S50_R0_salt_20230710_184038","","2023-07-10T20:51:23.000Z","2023-07-10T18:50:17.000Z","e921472ae924","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.5","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.3:46821","0.5","salt","50","0","50","3","salt","50","0","50","0","0","0","0.009825327510917033","0.8127240538597107","0.7935563325881958","1.0668632984161377","0.815473735332489","0.8127240538597107","0.8387738466262817","0.8384421467781067","0.8433334231376648","0.8387738466262817","10"
"participant_3","finished","-","janousy","","2023-07-10T18:40:55.000Z","568","","an2ymq37","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S50_R0_salt_20230710_184038","","2023-07-10T20:51:23.000Z","2023-07-10T18:50:23.000Z","7a0dd41f0d4e","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.5:46823","0.5","salt","50","0","50","3","salt","50","0","50","0","0","0","0.0249728555917481","0.836359441280365","0.81454998254776","0.4174889922142029","0.8257988095283508","0.836359441280365","0.861035943031311","0.8605811595916748","0.8628138899803162","0.861035943031311","10"
"participant_2","finished","-","janousy","","2023-07-10T18:40:55.000Z","568","","2ihqh4me","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S50_R0_salt_20230710_184038","","2023-07-10T20:51:22.000Z","2023-07-10T18:50:23.000Z","493018085fe6","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.5","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.4:46822","0.5","salt","50","0","50","3","salt","50","0","50","0","0","0","0.01756311745334797","0.8056144118309021","0.7893592715263367","1.1066415309906006","0.8102944493293762","0.8056144118309021","0.8369355797767639","0.8363451957702637","0.841301441192627","0.8369355797767639","10"
"participant_4","finished","-","janousy","","2023-07-10T18:40:55.000Z","564","","1nmwvhpc","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S50_R0_salt_20230710_184038","","2023-07-10T20:51:22.000Z","2023-07-10T18:50:19.000Z","9e7af958cb30","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.6:46824","0.5","salt","50","0","50","3","salt","50","0","50","0","0","0","0.017640573318632856","0.8527381420135498","0.8376099467277527","0.36381974816322327","0.8490822315216064","0.8527381420135498","0.8827602863311768","0.8818359375","0.8819801211357117","0.8827602863311768","10"
"participant_0","finished","-","janousy","","2023-07-10T18:31:42.000Z","503","","73o40avk","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S100_R0_salt_20230710_183028","","2023-07-10T20:51:23.000Z","2023-07-10T18:40:05.000Z","40600cbed161","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.2:46810","0.5","salt","50","0","100","3","salt","50","0","100","0","0","0","0.016216216216216217","0.8621659278869629","0.8488610982894897","0.34863969683647156","0.8704531788825989","0.8621659278869629","0.8845260143280029","0.8851416110992432","0.8908878564834595","0.8845260143280029","10"
"participant_1","finished","-","janousy","","2023-07-10T18:30:46.000Z","557","","nn9j16p1","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S100_R0_salt_20230710_183028","","2023-07-10T20:51:24.000Z","2023-07-10T18:40:03.000Z","d687f2880c70","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","1","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.3:46811","0.5","salt","50","0","100","3","salt","50","0","100","0","0.4842105263157895","0","0.13213213213213212","0.001989247277379036","0.0022580644581466913","4.410067081451416","0.002688172040507198","0.001989247277379036","0.0029333557467907667","0.002543373266234994","0.0023177501279860735","0.0029333557467907667","10"
"participant_8","finished","-","janousy","","2023-07-10T18:30:46.000Z","557","","fc4zg7hc","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S100_R0_salt_20230710_183028","","2023-07-10T20:51:23.000Z","2023-07-10T18:40:03.000Z","97d235f7e5ad","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","1","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.10:46818","0.5","salt","50","0","100","3","salt","50","0","100","0","0.5795454545454546","0","0.14414414414414414","0.004677419550716877","0.0027419354300945997","4.3621063232421875","0.0022580644581466913","0.004677419550716877","0.0032460209913551807","0.0031922198832035065","0.0031995719764381647","0.0032460209913551807","10"
"participant_5","finished","-","janousy","","2023-07-10T18:30:46.000Z","559","","9nsip08g","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S100_R0_salt_20230710_183028","","2023-07-10T20:51:23.000Z","2023-07-10T18:40:05.000Z","27000951e6c3","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","1","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.7:46815","0.5","salt","50","0","100","3","salt","50","0","100","0","0.41509433962264153","0","0.10721442885771544","0.0022580644581466913","0.0021533307153731585","4.345513820648193","0.0020967740565538406","0.0022580644581466913","0.003242630511522293","0.002460360759869218","0.0019904605578631163","0.003242630511522293","10"
"participant_9","finished","-","janousy","","2023-07-10T18:30:45.000Z","560","","or008164","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S100_R0_salt_20230710_183028","","2023-07-10T20:51:24.000Z","2023-07-10T18:40:05.000Z","ce40d57f9da6","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.11:46819","0.5","salt","50","0","100","3","salt","50","0","100","0","0","0","0.010764262648008612","0.8595391511917114","0.8403562903404236","0.33014750480651855","0.857104480266571","0.8595391511917114","0.873012900352478","0.8719595074653625","0.8750215768814087","0.873012900352478","10"
"participant_7","finished","-","janousy","","2023-07-10T18:30:45.000Z","558","","mooj3j92","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S100_R0_salt_20230710_183028","","2023-07-10T20:51:24.000Z","2023-07-10T18:40:03.000Z","174065792a5c","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","1","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.9:46817","0.5","salt","50","0","100","3","salt","50","0","100","0","0.38461538461538464","0","0.15577889447236182","0.003225806402042508","0.002007168484851718","4.441792964935303","0.0015860215062275529","0.003225806402042508","0.0029658968560397625","0.0027064301539212465","0.0027604158967733383","0.0029658968560397625","10"
"participant_6","finished","-","janousy","","2023-07-10T18:30:45.000Z","558","","e3pwm65q","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S100_R0_salt_20230710_183028","","2023-07-10T20:51:24.000Z","2023-07-10T18:40:03.000Z","6ae23a4c6641","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.8:46816","0.5","salt","50","0","100","3","salt","50","0","100","0","0","0","0.014207650273224045","0.8322121500968933","0.8161046504974365","0.3732909262180328","0.8320468664169312","0.8322121500968933","0.8636606335639954","0.8657717108726501","0.8709360361099243","0.8636606335639954","10"
"participant_3","finished","-","janousy","","2023-07-10T18:30:45.000Z","560","","1mh9v7ne","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S100_R0_salt_20230710_183028","","2023-07-10T20:51:24.000Z","2023-07-10T18:40:05.000Z","e1058f518434","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.5:46813","0.5","salt","50","0","100","3","salt","50","0","100","0","0","0","0.023809523809523808","0.8300998210906982","0.8078047037124634","0.42205196619033813","0.8235177397727966","0.8300998210906982","0.8538761138916016","0.8521680235862732","0.8555785417556763","0.8538761138916016","10"
"participant_4","finished","-","janousy","","2023-07-10T18:30:44.000Z","557","","q9fpy910","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S100_R0_salt_20230710_183028","","2023-07-10T20:51:24.000Z","2023-07-10T18:40:01.000Z","156a04292a39","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.6:46814","0.5","salt","50","0","100","3","salt","50","0","100","0","0","0","0.014285714285714284","0.8405261635780334","0.8235802054405212","0.3460422158241272","0.838494598865509","0.8405261635780334","0.8712344169616699","0.8707623481750488","0.8731817007064819","0.8712344169616699","10"
"participant_2","finished","-","janousy","","2023-07-10T18:30:44.000Z","561","","hnzr4zpz","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N50-S100_R0_salt_20230710_183028","","2023-07-10T20:51:24.000Z","2023-07-10T18:40:05.000Z","2427c70d4bd3","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","1","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.4:46812","0.5","salt","50","0","100","3","salt","50","0","100","0","0.3703703703703703","0","0.13755020080321284","0.007933948189020157","0.006362007465213537","4.36782693862915","0.005841013975441456","0.007933948189020157","0.008141878992319107","0.007142337504774332","0.006862526293843985","0.008141878992319107","10"
"participant_0","finished","-","janousy","","2023-07-10T18:21:33.000Z","505","","paygwsym","FASHIONMNIST_1_MLP_SentinelGlobal_fully_LabelFlipping_0_N80-S30_R0_salt_20230710_182019","","2023-07-10T20:51:27.000Z","2023-07-10T18:29:58.000Z","932473fcca69","","","","","","Label Flipping","false","No Attack","true","salt","80","0","0","7","3","false","SentinelGlobal","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.2:46800","0.5","salt","80","0","30","3","salt","80","0","30","0","0","0","0.04595185995623632","0.8363057374954224","0.8198479413986206","0.4660872519016266","0.839538037776947","0.8363057374954224","0.8639849424362183","0.8635406494140625","0.8640278577804565","0.8639849424362183","10"
